mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_kernel,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.0013915061950683593,0.00029234141466458224,0.0013720989227294922,0.00042298893643674115,1,linear,"{'C': 1, 'kernel': 'linear'}",0.9166666666666666,1.0,1.0,1.0,0.8333333333333334,0.95,0.06666666666666667,1
0.0013406753540039062,0.00017899525667948712,0.0011742115020751953,4.626475514384523e-05,1,rbf,"{'C': 1, 'kernel': 'rbf'}",0.875,1.0,0.9166666666666666,1.0,0.875,0.9333333333333332,0.056519416526043906,5
0.001334238052368164,0.00047016127839772455,0.0012912273406982422,0.0003069107611467094,5,linear,"{'C': 5, 'kernel': 'linear'}",0.9583333333333334,1.0,1.0,0.9583333333333334,0.8333333333333334,0.95,0.06123724356957944,1
0.0012984275817871094,0.0003170649075155929,0.0012945175170898438,0.00028501780325570743,5,rbf,"{'C': 5, 'kernel': 'rbf'}",0.875,1.0,0.9583333333333334,0.9583333333333334,0.8333333333333334,0.925,0.06123724356957946,6
0.001097249984741211,0.00010492318154592772,0.000965738296508789,0.00011251332214022645,10,linear,"{'C': 10, 'kernel': 'linear'}",0.9583333333333334,1.0,1.0,0.9583333333333334,0.8333333333333334,0.95,0.06123724356957944,1
0.0010999202728271484,7.93409747310409e-05,0.0011886119842529296,0.00021636333543854732,10,rbf,"{'C': 10, 'kernel': 'rbf'}",0.875,1.0,1.0,0.9583333333333334,0.8333333333333334,0.9333333333333333,0.067700320038633,4
